num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
75,66,9,0,0,0,17,0,1
40,39,8,0,0,0,1,1,1
49,40,13,0,0,0,8,1,1
148,90,34,1,1,0,2,0,0
559,260,224,0,0,0,28,0,0
131,103,21,2,1,1,10,0,1
84,63,27,0,0,0,0,0,1
146,109,28,1,1,0,11,0,1
295,175,97,0,0,0,11,0,1
49,42,16,0,0,0,2,0,1
64,46,35,0,0,0,1,0,0
418,214,131,0,0,4,24,1,0
294,170,97,0,0,5,20,0,0
380,173,108,1,1,3,25,1,0
85,62,18,0,0,0,12,0,0
254,137,96,0,0,0,7,0,1
190,131,63,0,0,0,16,1,1
41,41,0,0,0,0,4,0,1
180,123,62,0,0,0,9,0,0
61,43,22,0,0,0,0,0,0
545,281,216,2,2,3,12,2,1
52,41,13,0,0,3,6,0,0
115,70,33,0,0,1,15,0,0
22,22,3,0,0,0,9,0,1
45,39,14,0,0,0,1,0,0
203,119,77,0,0,0,4,0,0
8,8,0,0,0,0,4,0,1
125,85,40,0,0,1,3,1,0
485,255,166,0,0,1,19,1,1
153,76,47,5,4,1,11,0,0
340,228,90,0,0,0,24,0,1
161,146,28,0,0,0,17,0,1
47,44,11,0,0,0,12,0,1
187,117,67,0,0,0,10,0,1
57,47,14,2,1,0,4,0,1
336,186,129,1,1,1,7,0,1
51,34,10,1,1,0,1,0,0
168,101,60,0,0,0,6,1,1
140,118,23,0,0,1,12,0,0
80,64,33,0,0,0,9,0,1
11,11,3,0,0,0,1,0,0
69,51,23,0,0,0,3,2,1
156,105,58,0,0,0,2,0,0
73,58,21,0,0,0,6,0,1
91,56,21,0,0,0,3,0,1
70,62,8,0,0,0,19,0,1
134,89,49,0,0,0,5,0,1
201,125,63,1,1,2,12,1,0
36,31,2,0,0,1,6,0,0
64,49,19,3,1,1,1,0,0
25,24,12,0,0,0,1,0,0
136,96,50,0,0,0,5,1,0
15,15,1,0,0,0,3,0,0
97,56,25,0,0,0,9,0,0
26,12,8,0,0,0,0,0,0
74,63,17,3,3,1,13,0,0
130,74,25,0,0,0,42,0,0
26,26,7,0,0,0,3,0,0
259,126,47,0,0,0,86,0,0
78,56,19,0,0,1,9,0,0
594,282,262,0,0,1,12,1,1
24,18,3,0,0,0,4,0,0
52,49,17,0,0,0,2,0,0
155,103,39,5,2,1,4,1,0
9,8,3,0,0,0,0,0,0
24,21,6,0,0,0,1,0,0
76,52,26,1,1,0,0,0,1
65,45,21,0,0,4,13,0,0
165,91,58,1,1,3,13,0,1
269,158,62,0,0,0,27,0,0
10,10,2,0,0,0,0,0,1
195,86,42,2,1,2,80,0,0
140,93,46,0,0,0,6,0,0
15,15,7,0,0,0,0,0,0
1370,535,473,0,0,0,134,2,1
52,42,10,0,0,0,10,0,1
7,7,3,0,0,0,0,0,1
144,84,49,0,0,1,11,0,0
15,14,7,0,0,0,0,0,0
268,142,130,0,0,0,2,1,1
1687,498,452,3,1,1,112,1,0
32,27,15,0,0,0,0,0,0
72,56,16,0,0,2,13,0,0
238,131,94,0,0,0,6,2,0
506,199,185,0,0,0,37,0,0
45,40,14,0,0,0,4,0,1
298,124,79,0,0,0,75,1,0
25,22,4,0,0,0,2,0,0
210,126,71,0,0,0,9,0,1
212,133,75,4,3,1,12,1,1
132,128,11,0,0,0,36,0,1
380,193,129,0,0,0,38,1,0
100,69,34,0,0,0,10,0,0
222,146,70,0,0,0,19,0,1
102,74,31,0,0,0,15,0,1
70,63,9,0,0,0,14,0,1
892,374,298,3,3,1,30,0,1
105,81,28,0,0,0,13,0,1
63,55,20,1,1,0,3,0,0
344,137,96,0,0,0,45,0,0
190,137,56,0,0,0,23,0,1
36,34,14,0,0,0,1,0,0
115,82,42,0,0,0,6,0,1
66,55,22,0,0,0,2,0,1
42,40,11,0,0,0,0,0,1
504,233,216,0,0,0,9,3,1
357,162,37,4,4,0,43,0,0
500,252,68,0,0,0,29,0,1
110,78,41,0,0,0,1,0,0
41,39,7,0,0,0,1,0,1
124,86,55,0,0,0,2,0,0
46,39,19,0,0,0,0,0,1
153,81,29,0,0,0,13,1,0
269,185,50,0,0,0,48,0,1
29,27,7,0,0,0,1,0,1
218,119,84,0,0,0,2,0,0
433,199,137,0,0,0,12,1,1
177,108,71,0,0,0,7,0,0
328,190,97,0,0,0,24,0,1
217,141,38,4,4,4,27,1,1
267,138,49,2,1,0,21,0,0
11,10,0,0,0,0,2,0,0
7,7,2,0,0,0,2,0,0
47,42,20,2,2,0,2,0,0
1014,370,416,0,0,5,22,1,0
42,35,19,0,0,0,2,0,0
49,40,12,2,2,1,10,0,1
58,43,10,0,0,1,5,0,0
204,126,16,1,1,38,67,1,0
852,334,243,0,0,5,57,3,0
184,116,59,0,0,0,2,1,1
172,113,64,0,0,0,4,0,0
640,299,257,0,0,0,37,1,1
97,72,30,0,0,0,1,0,1
258,141,90,0,0,0,20,1,0
72,60,22,0,0,0,7,0,0
24,23,9,0,0,0,0,0,0
18,17,6,0,0,0,0,0,1
208,133,65,0,0,0,6,1,1
27,23,11,0,0,0,2,0,0
252,131,88,2,1,0,26,0,0
221,133,76,0,0,0,9,0,0
127,95,38,1,1,2,14,0,0
1985,747,654,7,6,0,123,3,0
256,129,92,0,0,0,10,0,0
43,40,9,0,0,0,2,0,1
71,58,12,0,0,0,9,1,0
52,46,17,0,0,0,1,0,1
35,32,10,0,0,0,1,0,0
131,114,8,0,0,0,19,0,1
55,47,13,0,0,0,2,0,1
5,4,0,0,0,0,2,0,0
92,74,28,0,0,0,3,0,1
90,57,16,0,0,0,14,0,0
671,331,244,0,0,3,23,0,0
28,22,0,0,0,0,5,0,0
25,18,13,0,0,0,0,0,0
33,30,3,0,0,0,1,0,0
309,196,102,0,0,0,10,0,0
290,187,47,0,0,40,83,0,0
25,24,12,0,0,0,1,0,0
108,85,40,0,0,0,2,0,1
9784,2399,2891,1,1,5,632,3,0
674,283,65,0,0,0,267,0,0
29,28,3,0,0,0,14,0,1
64,52,11,0,0,0,15,0,1
15,13,1,0,0,1,5,0,0
6,6,2,0,0,0,1,0,0
68,54,33,0,0,0,0,0,0
94,69,42,0,0,0,0,0,1
31,26,14,0,0,0,0,1,0
71,55,32,0,0,0,2,0,0
181,127,63,1,1,1,6,0,0
236,145,56,0,0,0,22,1,1
30,29,6,0,0,0,4,0,0
179,114,61,0,0,0,3,0,1
212,117,64,0,0,0,14,0,0
16,15,6,0,0,0,0,0,0
53,39,15,0,0,0,7,0,1
5,5,1,0,0,0,0,0,0
405,259,100,2,2,1,28,1,0
171,118,50,2,1,1,10,0,1
207,125,66,0,0,0,9,2,0
26,23,9,0,0,0,0,0,0
28,27,5,0,0,0,4,1,0
89,64,31,0,0,0,0,0,1
24,22,0,0,0,0,4,0,0
257,140,98,0,0,0,19,0,0
117,70,37,1,1,1,11,1,0
195,146,64,0,0,2,8,0,1
314,174,128,1,1,3,16,0,1
403,238,129,0,0,0,35,0,0
107,76,39,0,0,0,3,1,0
495,262,78,0,0,0,76,1,0
383,173,18,0,0,0,137,0,0
52,44,16,0,0,0,6,0,0
57,47,25,0,0,0,1,0,0
89,63,25,0,0,0,14,0,0
22,21,7,0,0,0,1,0,0
141,67,14,0,0,0,10,1,0
34,32,12,0,0,0,1,0,1
162,109,46,0,0,0,12,2,0
232,151,68,0,0,0,9,0,0
631,300,226,0,0,0,15,3,1
1226,490,443,0,0,0,21,2,1
17,17,4,0,0,0,0,0,0
174,106,29,1,1,1,10,0,0
579,273,237,1,1,2,10,2,1
5,5,2,0,0,0,0,0,1
34,34,1,0,0,0,6,0,1
167,91,49,0,0,5,4,0,0
490,234,146,0,0,29,62,1,0
88,68,32,0,0,0,14,0,1
135,103,40,0,0,0,19,0,1
16,16,4,0,0,0,0,0,0
12,11,3,0,0,0,0,0,0
461,247,155,0,0,0,13,0,1
94,47,24,0,0,0,17,0,0
458,224,178,0,0,0,13,0,0
163,82,39,0,0,7,34,0,0
191,93,38,0,0,0,43,0,0
54,40,13,0,0,0,7,0,0
326,181,126,0,0,2,11,2,1
43,43,2,0,0,0,1,0,1
111,69,46,0,0,0,3,0,1
33,30,9,0,0,0,4,0,0
113,68,44,0,0,0,4,1,1
10,10,3,0,0,0,0,0,1
1028,271,407,0,0,0,20,0,0
255,134,94,1,1,1,9,2,1
290,129,106,0,0,0,30,0,0
252,151,85,0,0,2,14,0,0
6,6,1,0,0,0,2,0,1
74,60,29,0,0,0,3,1,1
153,112,42,1,1,0,6,1,1
104,70,39,0,0,0,3,0,0
56,49,27,0,0,0,0,0,1
68,61,14,0,0,0,6,0,0
95,71,41,1,1,0,4,0,0
212,135,75,2,2,1,10,1,1
192,126,49,3,3,3,14,1,1
328,150,93,1,1,6,37,0,0
95,73,34,1,1,0,7,0,0
37,33,11,0,0,0,6,0,0
76,50,15,0,0,1,24,0,0
80,78,4,0,0,0,4,0,1
30,26,11,0,0,0,3,0,1
101,71,39,0,0,0,4,0,0
21,15,3,0,0,0,3,0,0
673,307,265,0,0,2,36,1,0
505,257,68,0,0,0,31,0,1
189,132,72,0,0,0,7,0,1
234,140,92,0,0,0,6,1,1
75,51,9,0,0,5,17,0,0
80,65,33,0,0,0,7,0,1
126,85,38,0,0,0,8,1,0
81,61,31,0,0,0,6,0,0
387,205,154,0,0,2,6,0,0
68,53,22,0,0,0,4,0,1
588,266,253,1,1,0,6,1,1
193,143,67,0,0,0,14,0,1
130,80,53,0,0,1,2,0,0
8,8,1,0,0,0,0,0,1
138,87,46,0,0,0,20,0,0
38,37,10,0,0,0,5,0,1
27,24,9,0,0,0,3,0,1
66,49,22,0,0,0,14,0,0
40,33,11,0,0,0,2,0,0
216,141,62,7,7,1,21,0,1
114,82,41,0,0,0,2,0,1
153,76,47,5,4,1,11,0,0
3401,1139,677,38,10,2,312,3,0
35,34,7,0,0,0,1,0,1
17,15,7,0,0,0,0,0,0
94,71,29,0,0,0,4,0,0
105,80,40,1,1,1,6,0,1
151,100,55,0,0,0,8,0,0
608,244,248,0,0,0,27,0,1
488,249,200,0,0,0,12,2,1
65,53,19,2,1,0,6,0,1
24,22,0,0,0,0,4,0,0
59,55,9,0,0,0,14,0,1
116,86,34,1,1,7,23,0,0
616,303,95,0,0,0,121,1,1
33,32,3,0,0,0,10,0,1
35,33,11,0,0,0,2,0,1
124,77,45,0,0,0,8,0,0
132,79,38,0,0,0,8,0,0
3,3,0,0,0,0,1,0,0
160,107,59,0,0,0,2,2,0
91,65,35,0,0,0,3,0,0
47,45,10,0,0,0,5,0,1
43,36,13,0,0,0,0,0,0
279,157,95,1,1,0,9,0,0
59,44,23,0,0,1,1,1,0
145,91,46,0,0,0,14,0,0
985,440,353,0,0,0,97,2,1
27,24,5,0,0,0,5,0,1
418,220,106,1,1,2,20,0,0
236,131,40,0,0,0,56,0,0
26,24,14,0,0,0,1,0,0
51,46,10,0,0,0,13,0,1
1493,625,364,43,3,3,151,3,0
35,27,10,1,1,0,1,1,1
632,340,165,0,0,1,44,1,0
233,132,51,0,0,0,27,0,1
124,93,15,0,0,0,29,0,1
1392,464,537,0,0,0,49,3,0
691,330,116,0,0,126,160,0,0
493,254,193,0,0,0,33,0,1
157,83,50,0,0,0,6,0,0
56,49,9,0,0,0,12,0,0
60,47,18,0,0,0,2,0,1
77,52,4,6,4,1,43,0,1
161,96,52,0,0,4,8,1,0
182,130,6,0,0,0,31,0,1
95,68,32,0,0,0,2,1,1
436,230,121,0,0,0,29,1,0
115,81,28,0,0,1,10,0,0
348,230,103,6,5,2,25,1,0
14,14,3,0,0,0,0,0,0
254,117,4,0,0,0,91,0,0
309,152,72,2,2,9,22,0,0
11,11,1,0,0,0,5,0,1
15,13,8,0,0,0,0,0,0
375,216,16,0,0,0,219,0,0
77,68,19,1,1,2,12,0,0
172,124,51,0,0,0,10,0,1
157,103,60,5,2,0,7,0,0
1045,474,284,2,2,8,62,2,0
95,81,20,0,0,0,15,0,1
321,167,118,0,0,0,8,0,1
391,190,152,0,0,3,20,1,0
68,65,8,0,0,0,11,0,1
136,86,45,0,0,0,22,0,0
91,48,6,0,0,0,42,0,0
46,41,13,0,0,0,2,0,0
15,15,3,0,0,0,1,0,1
949,372,334,0,0,5,67,1,0
124,78,49,4,3,3,11,0,1
73,42,13,1,1,3,4,0,0
283,155,85,0,0,0,15,2,1
154,118,42,0,0,0,12,0,1
133,86,41,3,3,1,8,0,1
341,180,124,6,4,2,20,0,0
216,115,21,0,0,0,19,0,1
31,25,7,1,1,0,2,0,0
254,170,95,0,0,0,4,0,1
71,54,19,0,0,0,9,0,0
157,107,64,1,1,0,8,0,0
105,72,42,0,0,0,10,1,0
413,205,161,1,1,3,8,1,0
185,129,75,0,0,0,4,0,0
1101,413,24,0,0,0,461,0,0
710,374,230,0,0,0,9,0,0
47,42,17,0,0,0,1,0,1
228,224,14,0,0,0,177,0,1
20,17,4,0,0,0,3,0,0
36,30,10,0,0,1,1,0,0
285,170,96,0,0,0,16,0,1
55,46,16,0,0,0,6,0,0
190,115,57,0,0,0,1,1,1
491,206,166,0,0,0,55,0,0
1485,332,199,49,3,1,99,0,0
27,27,8,0,0,0,1,0,1
446,226,128,0,0,0,30,1,1
171,106,59,0,0,0,10,0,0
10,9,1,0,0,0,3,0,0
23,23,2,0,0,0,3,0,1
880,323,315,0,0,35,35,1,0
919,371,249,0,0,0,49,1,0
98,60,14,0,0,0,23,0,0
23,21,7,0,0,0,1,0,0
258,166,50,0,0,1,19,0,0
162,99,48,1,1,0,8,1,0
15,15,0,0,0,0,10,0,1
172,100,44,0,0,0,17,0,0
459,245,209,0,0,0,25,0,0
67,56,20,0,0,3,3,0,0
87,63,35,0,0,0,0,0,0
24,22,0,0,0,0,4,0,0
18,18,3,0,0,0,0,0,0
23,22,10,0,0,0,0,0,0
64,58,17,0,0,0,1,0,1
152,140,19,0,0,0,10,0,1
370,244,83,0,0,0,46,0,1
39,36,10,0,0,0,2,0,0
155,91,62,0,0,0,8,3,1
147,97,40,2,2,2,15,1,0
322,182,86,2,1,2,31,0,0
203,128,56,0,0,0,9,0,1
573,101,87,0,0,0,202,0,1
1288,500,374,2,2,1,89,3,0
16,15,4,0,0,0,0,0,0
7,7,3,0,0,0,0,0,0
382,217,114,0,0,0,19,0,1
196,112,98,0,0,0,2,0,0
99,74,31,0,0,0,3,0,0
159,91,41,0,0,0,21,0,0
203,137,70,0,0,0,14,0,1
21,18,8,0,0,0,0,0,0
69,50,22,0,0,0,9,0,0
982,394,369,0,0,0,6,2,1
664,311,253,3,3,1,15,2,1
223,145,58,1,1,1,17,0,1
300,162,89,0,0,0,39,0,0
150,103,43,0,0,0,4,1,0
66,39,19,0,0,4,6,0,0
99,63,38,0,0,0,5,0,1
42,41,2,0,0,0,4,0,1
167,106,70,0,0,0,10,0,0
85,56,28,1,1,1,12,1,0
6,6,0,0,0,0,1,0,0
24,22,0,0,0,0,4,0,0
193,130,56,0,0,0,3,1,1
173,106,45,0,0,0,12,0,1
56,52,15,0,0,0,2,0,1
45,41,14,0,0,0,4,0,0
138,102,37,0,0,0,8,0,1
23,22,6,0,0,0,0,0,0
26,22,4,0,0,0,12,0,1
43,35,18,0,0,0,2,0,1
40,38,5,0,0,0,5,0,1
49,43,22,0,0,0,3,0,0
221,139,60,0,0,0,14,0,1
12,12,7,0,0,0,1,0,0
63,51,19,0,0,0,12,0,0
154,99,57,0,0,0,2,0,0
2786,840,989,5,5,1,30,0,1
1020,471,104,0,0,102,231,0,0
121,69,41,1,1,0,1,0,1
32,30,4,0,0,0,3,0,0
245,153,67,3,2,0,16,0,1
53,46,17,0,0,0,3,0,0
59,31,10,0,0,3,11,0,0
170,114,55,0,0,0,15,0,0
21,20,3,0,0,1,1,0,0
36,33,11,0,0,0,1,0,0
63,58,12,0,0,0,11,0,1
298,272,4,2,1,0,231,0,1
953,327,292,0,0,0,90,0,1
101,76,13,0,0,0,15,2,1
44,44,4,0,0,0,12,0,1
274,273,9,0,0,0,243,0,1
1547,627,372,3,2,0,165,2,0
61,42,18,0,0,0,3,0,1
320,203,75,0,0,20,48,0,0
42,31,14,0,0,0,1,0,1
26,21,12,0,0,0,0,0,0
359,228,17,0,0,0,190,0,1
75,60,23,0,0,0,6,0,0
231,121,62,0,0,0,46,0,0
341,153,86,0,0,0,47,0,0
47,42,12,0,0,0,6,0,1
135,83,42,0,0,7,10,1,0
105,75,31,0,0,0,23,0,0
120,81,38,0,0,0,7,0,1
148,134,24,0,0,0,9,1,1
52,42,10,1,1,2,8,0,0
82,69,20,0,0,0,7,1,1
600,267,254,0,0,0,6,1,1
207,142,60,4,2,2,12,0,0
78,58,27,0,0,0,11,0,0
57,48,10,0,0,0,2,0,0
50,47,15,0,0,0,3,0,1
25,22,9,0,0,0,1,0,1
132,88,38,0,0,0,4,0,1
12,12,1,0,0,0,3,0,1
44,35,20,0,0,0,0,0,1
40,37,8,0,0,0,7,0,1
186,110,63,1,1,2,4,1,0
426,192,92,0,0,0,58,2,0
750,302,274,0,0,0,18,1,0
46,44,9,0,0,0,5,1,1
1149,584,312,4,1,0,120,0,0
137,91,43,0,0,0,13,1,0
122,79,43,0,0,0,0,1,1
212,135,90,0,0,0,3,0,0
117,71,38,0,0,0,7,0,0
18,16,4,0,0,0,1,0,0
433,201,11,0,0,1,146,0,0
243,128,83,0,0,0,4,2,1
164,100,53,3,1,0,9,0,1
44,42,13,0,0,0,5,1,0
141,98,47,3,3,1,12,0,1
552,245,176,0,0,0,54,0,0
87,66,32,0,0,0,11,0,1
131,92,52,0,0,0,3,0,0
255,183,82,0,0,0,0,0,0
586,269,171,0,0,15,65,0,0
55,51,10,2,2,0,6,0,0
94,66,28,0,0,9,15,0,0
228,148,71,0,0,1,28,0,0
22,22,5,0,0,0,1,1,1
61,52,19,0,0,0,6,1,0
132,87,32,0,0,0,26,0,0
185,94,54,0,0,0,31,0,0
222,137,89,0,0,0,1,0,0
63,40,17,0,0,0,14,0,0
21,19,2,0,0,0,7,0,0
222,155,66,0,0,0,13,1,1
26,25,9,0,0,0,1,0,0
89,69,27,0,0,3,8,0,0
133,85,51,0,0,0,7,0,0
109,75,41,0,0,0,1,0,0
60,51,20,0,0,0,4,0,0
28,27,11,0,0,0,0,0,0
58,48,23,0,0,0,7,0,1
29,21,15,0,0,0,3,0,0
138,93,53,0,0,0,0,1,0
113,84,47,0,0,0,3,1,1
117,92,34,0,0,0,15,0,1
8,8,3,0,0,0,0,0,0
104,64,29,0,0,5,14,0,0
164,108,43,0,0,0,24,0,1
88,67,32,0,0,0,10,0,1
100,70,28,1,1,3,10,1,0
274,130,62,0,0,0,43,0,0
476,248,189,0,0,0,7,3,1
47,33,12,0,0,0,3,0,1
163,92,61,0,0,0,17,0,0
288,167,97,0,0,3,17,0,0
664,261,217,0,0,0,34,1,0
102,79,35,0,0,0,9,0,1
345,214,94,0,0,0,30,1,1
64,46,27,0,0,0,7,0,1
48,39,15,0,0,0,0,0,0
895,329,336,0,0,0,37,1,0
64,45,24,0,0,0,5,0,0
76,67,11,0,0,0,17,0,1
111,69,50,0,0,0,0,1,0
2,2,1,0,0,0,0,0,0
143,110,38,0,0,1,8,0,1
225,129,69,0,0,0,9,1,1
26,25,3,0,0,0,1,0,1
43,39,8,0,0,0,5,0,0
49,37,20,0,0,0,3,0,0
1095,405,407,0,0,14,103,1,0
73,57,19,2,1,0,4,0,1
69,56,23,0,0,0,7,0,0
123,109,4,0,0,0,31,0,0
67,51,23,0,0,0,7,0,0
168,115,66,0,0,0,3,0,0
51,46,20,0,0,0,1,0,0
233,139,12,0,0,0,114,0,1
176,115,56,3,3,1,13,0,1
182,93,83,0,0,0,0,0,0
57,44,24,0,0,0,2,0,0
223,172,50,0,0,0,6,0,1
61,48,10,1,1,2,8,0,0
201,135,68,0,0,0,1,0,1
126,90,39,0,0,0,3,0,1
251,183,85,0,0,0,13,0,1
61,42,19,2,1,2,5,0,1
107,90,17,0,0,0,12,0,1
254,145,71,0,0,0,13,1,1
30,23,1,0,0,0,3,1,1
1397,603,474,0,0,0,171,2,1
113,67,46,0,0,0,5,0,1
14,13,5,0,0,0,0,0,0
82,63,7,4,4,1,36,0,1
398,209,137,0,0,1,7,0,0
381,200,119,3,1,0,23,2,0
146,97,49,0,0,0,6,0,1
66,55,22,0,0,0,2,0,1
39,34,14,0,0,0,2,0,0
600,233,181,3,2,13,44,0,0
301,175,110,2,1,1,5,0,0
401,213,142,0,0,0,15,0,0
77,61,22,1,1,0,3,0,1
74,67,14,0,0,0,9,0,0
44,38,18,0,0,0,3,0,0
40,33,16,0,0,0,1,0,0
305,129,45,0,0,0,94,0,0
256,108,13,0,0,27,85,0,0
171,102,60,0,0,0,0,0,0
93,63,23,0,0,0,17,0,0
272,156,95,0,0,0,6,1,1
11,11,2,0,0,0,0,0,0
61,44,4,0,0,0,9,0,0
163,105,69,0,0,1,14,0,0
162,100,65,0,0,0,1,0,0
13,10,0,0,0,0,1,0,0
282,159,81,0,0,0,4,0,1
40,30,7,0,0,0,7,0,0
60,44,28,0,0,0,1,0,1
62,49,14,0,0,4,16,0,0
47,45,1,0,0,0,14,0,1
149,102,43,0,0,0,11,1,1
222,133,71,0,0,0,26,0,0
464,215,56,1,1,50,141,0,0
93,86,21,0,0,0,12,0,1
15,14,6,0,0,0,0,0,0
18,16,4,0,0,0,0,0,0
621,279,254,0,0,0,12,0,1
313,143,103,0,0,0,24,0,0
850,363,328,0,0,6,18,0,0
112,85,24,0,0,0,5,0,1
212,132,56,0,0,6,17,0,0
122,84,41,0,0,0,8,0,0
153,93,30,0,0,1,8,0,0
177,121,53,1,1,1,7,1,0
131,98,37,0,0,0,2,0,1
549,196,116,0,0,1,83,1,1
95,66,38,0,0,0,1,0,0
538,271,157,0,0,0,25,2,0
183,115,51,0,0,0,1,0,1
49,42,15,0,0,0,4,0,1
112,85,24,0,0,0,5,0,1
894,323,354,0,0,0,12,0,1
180,131,53,0,0,0,5,0,0
487,239,189,0,0,2,17,0,0
38,35,12,0,0,0,5,0,1
100,87,22,0,0,0,3,0,1
50,41,18,0,0,0,2,0,1
455,225,111,19,6,1,51,1,0
1394,596,486,0,0,0,136,2,1
54,43,10,0,0,0,11,0,1
594,352,211,0,0,0,41,0,1
105,75,33,0,0,0,10,0,0
494,284,162,0,0,1,23,1,1
137,80,38,0,0,0,26,0,0
71,56,29,0,0,0,1,0,0
184,170,24,0,0,0,33,0,1
162,122,51,0,0,0,10,0,1
94,80,27,0,0,0,10,0,0
715,294,224,0,0,0,6,1,1
224,155,67,0,0,2,22,0,0
35,31,15,0,0,0,0,0,0
40,36,11,0,0,0,3,0,1
121,73,39,0,0,0,19,1,0
247,147,91,4,4,0,12,1,1
54,48,16,0,0,0,7,1,0
68,63,8,0,0,0,15,0,1
127,96,44,0,0,0,10,0,0
23,21,8,0,0,0,1,0,0
145,95,62,0,0,0,4,0,0
175,109,57,0,0,0,5,0,1
36,33,10,1,1,0,1,0,0
321,145,86,0,0,0,52,0,0
183,124,46,0,0,0,27,0,1
69,65,8,0,0,0,13,0,1
344,175,102,4,3,3,21,1,1
279,144,82,1,1,4,21,2,0
277,170,92,0,0,0,18,1,0
42,34,15,0,0,0,5,1,0
72,59,33,0,0,0,5,0,0
138,103,48,0,0,0,4,0,1
59,50,9,0,0,0,6,0,1
177,119,24,0,0,0,23,0,0
398,176,84,1,1,0,34,0,0
256,131,66,0,0,12,19,1,0
124,86,55,0,0,0,2,0,0
35,28,9,0,0,0,1,0,1
357,238,77,0,0,0,46,1,1
31,27,12,0,0,0,2,0,0
184,106,54,0,0,0,14,0,0
76,54,19,0,0,0,7,0,0
95,67,28,0,0,0,8,0,0
166,116,33,0,0,2,11,1,0
17,15,2,0,0,0,1,0,1
398,193,163,0,0,0,5,1,1
107,81,33,0,0,0,5,0,1
36,31,15,0,0,0,1,0,0
34,32,7,0,0,0,5,0,0
161,113,63,0,0,1,9,0,0
7,7,2,0,0,0,1,0,0
1422,683,256,0,0,0,243,0,0
6,6,1,0,0,0,2,0,0
99,69,28,0,0,1,2,0,0
56,47,10,0,0,0,21,0,1
45,34,19,0,0,0,0,0,1
52,46,13,0,0,0,8,0,0
562,243,209,0,0,0,37,1,0
81,70,23,0,0,0,6,1,1
64,53,25,0,0,0,2,1,1
21,17,7,0,0,0,2,0,0
62,49,22,0,0,0,1,0,1
1063,457,312,0,0,0,73,0,0
301,164,105,1,1,0,13,0,0
4398,1317,1340,2,2,3,186,3,0
38,32,9,0,0,0,7,0,0
146,97,49,0,0,0,6,0,1
151,102,46,2,1,1,4,0,0
479,203,137,8,1,2,15,1,1
17,15,7,0,0,0,0,0,0
114,79,38,0,0,0,8,0,1
205,152,39,0,0,0,24,0,0
89,68,22,0,0,0,4,1,0
482,266,137,2,1,12,45,0,0
74,53,28,0,0,0,1,0,0
14,12,3,0,0,0,3,0,0
95,77,25,0,0,0,1,0,1
31,26,15,0,0,0,0,0,0
43,43,0,0,0,0,2,0,1
99,65,18,1,1,5,11,0,0
1436,629,470,0,0,0,149,2,1
314,158,91,0,0,0,34,1,0
763,339,239,0,0,6,46,1,0
203,87,68,0,0,4,29,0,0
211,111,95,0,0,0,2,1,1
639,225,197,0,0,9,60,0,0
91,62,14,0,0,5,18,0,0
410,197,143,0,0,17,42,0,0
20,17,3,0,0,1,1,0,0
129,98,48,0,0,0,4,0,0
242,147,88,1,1,4,12,0,0
21,21,5,0,0,0,1,0,0
88,68,32,0,0,0,15,0,1
103,100,6,0,0,0,12,0,1
97,79,24,1,1,0,14,0,1
589,252,244,1,1,2,2,0,1
11,10,0,0,0,0,1,0,0
138,114,32,0,0,0,3,1,1
261,156,83,0,0,0,24,0,0
212,136,66,0,0,0,7,1,1
17,15,6,0,0,0,1,0,0
395,173,164,0,0,0,10,1,1
62,42,24,0,0,0,0,0,0
1218,555,375,0,0,0,151,0,1
7,5,0,0,0,0,2,0,0
59,50,20,0,0,0,7,0,0
176,121,60,0,0,0,5,1,1
208,122,77,0,0,3,6,0,0
163,98,47,0,0,0,19,0,0
55,43,14,1,1,0,5,1,0
87,85,5,0,0,0,7,0,1
108,83,31,0,0,0,14,0,1
218,201,24,0,0,0,21,0,1
356,188,133,0,0,2,14,0,0
167,109,60,0,0,0,5,2,0
561,221,241,1,1,2,22,0,0
2118,767,549,1,1,0,153,1,1
252,151,74,0,0,0,9,0,0
44,44,0,0,0,0,8,0,1
60,44,29,0,0,0,0,1,0
37,29,10,0,0,0,4,0,1
9,9,2,0,0,0,2,0,1
159,114,49,0,0,0,2,0,1
335,167,136,3,1,0,3,1,0
171,112,44,0,0,0,25,0,1
515,233,186,1,1,5,23,1,0
99,75,31,0,0,0,1,0,0
66,42,10,0,0,0,25,0,0
158,105,47,0,0,1,21,0,0
147,99,51,0,0,0,12,0,1
476,229,180,0,0,0,19,3,0
80,74,2,0,0,0,27,0,1
381,216,127,0,0,0,16,1,1
226,133,98,0,0,0,0,0,1
68,56,27,0,0,0,0,0,0
1026,421,339,4,3,5,28,1,0
297,130,112,0,0,0,15,2,0
308,184,79,0,0,0,23,1,0
109,61,27,0,0,0,2,0,0
9,9,4,0,0,0,0,0,0
69,66,10,0,0,0,19,0,1
36,31,13,0,0,0,0,0,0
131,80,46,4,2,0,8,0,1
136,95,39,0,0,0,3,0,1
128,87,43,2,1,1,5,0,0
85,40,5,0,0,0,9,0,0
361,145,88,0,0,13,14,0,0
378,231,65,0,0,0,65,1,1
134,79,36,0,0,0,10,0,0
66,62,8,0,0,0,16,0,1
160,106,41,0,0,0,18,0,0
161,98,67,1,1,1,14,1,0
10,10,4,0,0,0,0,0,0
277,164,117,0,0,0,9,0,0
10,10,2,0,0,0,0,0,0
311,173,103,0,0,0,22,1,1
